0.680375434309419, -0.211234146361814, 0.566198447517212, 0.596880066952147, 0.823294715873569, -0.604897261413232, -0.329554488570222, 0.536459189623808, -0.444450578393624, 0.107939911590861, -0.0452058962756795, 0.257741849523849, -0.270431054416313, 0.026801820391231, 0.904459450349426, 0.832390136007401, 0.271423455919802, 0.434593858865366, -0.716794889288393, 0.213937752514117
-0.0365332919343064, -0.549018176062507, 0.653538820172445, -0.41834267481153, -0.28561388574802, 0.756555392293518, -0.311498083784943, 0.629817331037399, 0.318292099665055, -0.927345200407945, -0.485062199404958, 0.556514662483947, 0.251928216429394, 0.672207495045013, -0.383686899851862, -0.557981271090909, -0.60395882353371, 0.224884007696474, -0.780534620294596, 0.349210487375599
-0.201400205121096, -0.576869068470257, -0.0947003388287035, -0.67967620756462, -0.383506289396205, -0.13248315971926, -0.989130219439571, 0.299573098914499, -0.747556237386333, -0.0761018661205199, -0.831630711365319, 0.56050103137293, 0.571864623377037, 0.369353599552696, 0.820453007621902, 0.734394694554803, -0.874652101599915, -0.905634787821041, 0.0541499131611316, -0.645734038970309
0.734642969320828, -0.716407243030335, 0.709296120195322, -0.219899252625135, 0.865432350833636, 0.96290651334585, 0.114582936798494, 0.417231220480628, 0.813928678545136, -0.771601657276788, -0.999906244687692, -0.690146697540836, -0.384473555434716, -0.936693532362903, -0.465833569628109, -0.929922109437139, 0.29509539310592, -0.0422617546479506, 0.426399877027795, 0.174394004593787
-0.531117460472098, 0.79323688139824, 0.950760634593089, -0.692154470687804, 0.191925364170189, -0.668236476214713, 0.95359566433057, -0.0891167722126082, -0.972190152840777, -0.105754741982443, 0.485245194046407, 0.692259465200947, -0.804912538176827, 0.785442883048878, 0.260848530223988, 0.0151100042346446, 0.994104753245648, 0.497101351384586, -0.288984170783769, 0.963959532773103
-0.399450901616109, -0.794633556993042, -0.422086877479258, -0.299585041263879, 0.0521223540660563, 0.621582033867753, 0.810192858711906, 0.0302401394724101, -0.695173231742891, -0.59442544523367, 0.268688057208754, 0.0260472805360552, -0.746842063845527, 0.114004831348548, -0.97539747691499, 0.601415550150636, -0.740525200842193, -0.641723340210376, 0.168242441102975, -0.1067566802291
0.84803639624642, -0.064353538241402, 0.670695694010097, -0.452537761746225, 0.959503982197262, 0.875652790942999, -0.843518232853859, -0.162150764447707, 0.783017850379933, -0.665791129537761, -0.672686448168329, -0.14057278779362, 0.820534733040507, 0.600879207067601, 0.0445793052411543, -0.31300574788498, -0.434905932021749, -0.849197830934635, 0.345564541102184, 0.0177224935114955
0.885478290675896, -0.0262534762854937, 0.472183016814377, 0.547005792868792, 0.619006191202908, 0.925915732945276, 0.482457658966285, -0.940885894904326, -0.826409035281469, -0.0763675603439881, 0.436198770737368, -0.242282857765575, -0.686397352109848, -0.0998873361851496, 0.883448440527287, 0.193915900398938, -0.346391182088475, -0.998464613220871, 0.594674241540336, 0.800130098033757
0.231683482989521, -0.72156708208917, -0.365587554576615, 0.517580987660951, 0.290927109909676, -0.653651676910767, 0.0409029717747602, 0.455171964808913, -0.180626815734723, 0.374301776929899, 0.193008168224715, 0.666363271729258, 0.0927851139999856, 0.475110611633915, -0.423347712225908, 0.0427716211614999, -0.726050301327394, 0.435016119589571, -0.882413797025762, -0.588014421792708
-0.781310600126772, 0.580249020634335, -0.97183176221877, -0.647987197920674, -0.840715947486794, -0.485346718451635, 0.261309887869894, 0.789064106433216, -0.652591667907588, -0.947625571837474, 0.531290637110961, -0.77400459804293, -0.435968557110042, -0.124353381397367, -0.823924641974235, -0.280032723806814, -0.228565265996645, -0.536289264232055, 0.28675170861499, -0.229244880019336
